Time,Sensor HR,Time,Respiratory,Time,Distance,Time,Body Val,Real HR
14:43:39,85,14:43:40,17,14:43:40,47,14:43:40,59,0
14:43:42,85,14:43:43,16,14:43:43,47,14:43:42,27,0
14:43:45,86,14:43:46,16,14:43:46,47,14:43:46,27,0
14:43:48,86,14:43:49,17,14:43:49,47,14:43:49,19,0
14:43:51,86,14:43:52,19,14:43:52,47,14:43:52,18,0
14:43:54,84,14:43:55,20,14:43:55,47,14:43:54,10,0
14:43:57,0,14:43:58,20,14:43:58,47,14:43:58,10,0
14:44:12,117,14:44:13,24,14:44:13,47,14:44:13,61,0
14:44:18,110,14:44:19,24,14:44:19,47,14:44:18,50,0
14:44:18,110,14:44:28,24,14:44:28,47,14:44:27,18,0
14:44:30,115,14:44:31,23,14:44:31,47,14:44:31,9,0
14:44:33,118,14:44:34,24,14:44:34,47,14:44:34,16,0
14:44:36,121,14:44:37,23,14:44:37,47,14:44:36,63,0
14:44:39,124,14:44:40,22,14:44:40,47,14:44:39,35,0
14:44:42,118,14:44:43,20,14:44:43,47,14:44:43,9,0
14:44:45,112,14:44:46,19,14:44:46,47,14:44:45,17,0
14:44:48,107,14:44:49,18,14:44:49,47,14:44:49,4,0
14:44:51,104,14:44:52,17,14:44:52,47,14:44:52,46,0
14:44:54,101,14:44:55,17,14:44:55,47,14:44:55,16,0
14:44:57,98,14:44:58,17,14:44:58,47,14:44:58,31,0
14:45:00,98,14:45:01,18,14:45:01,47,14:45:01,42,91
14:45:03,98,14:45:04,18,14:45:04,47,14:45:04,13,91
14:45:06,95,14:45:07,18,14:45:07,47,14:45:07,100,91
14:45:15,112,14:45:16,23,14:45:16,47,14:45:16,36,91
14:45:18,115,14:45:19,23,14:45:19,47,14:45:19,28,91
14:45:21,118,14:45:22,24,14:45:22,47,14:45:22,5,91
14:45:24,121,14:45:25,23,14:45:25,47,14:45:25,49,86
14:45:27,118,14:45:28,21,14:45:28,47,14:45:28,22,86
14:45:45,120,14:45:46,24,14:45:46,47,14:45:46,13,86
14:45:48,123,14:45:49,23,14:45:49,47,14:45:49,28,86
14:45:51,126,14:45:52,24,14:45:52,47,14:45:52,11,86
14:45:54,125,14:45:55,24,14:45:55,47,14:45:55,71,86
14:46:03,112,14:46:04,24,14:46:04,47,14:46:04,6,92
14:46:06,115,14:46:07,24,14:46:07,47,14:46:07,9,92
14:46:09,118,14:46:10,23,14:46:10,47,14:46:10,17,92
14:46:12,121,14:46:13,23,14:46:13,47,14:46:13,18,92
14:46:15,115,14:46:16,20,14:46:16,47,14:46:16,10,92
14:46:18,109,14:46:19,18,14:46:19,47,14:46:19,13,92
14:46:21,103,14:46:22,18,14:46:22,47,14:46:22,18,92
14:46:24,98,14:46:25,18,14:46:25,47,14:46:25,25,92
14:46:27,92,14:46:28,18,14:46:28,47,14:46:28,41,92
14:46:30,88,14:46:31,19,14:46:31,47,14:46:31,24,92
14:46:33,88,14:46:34,19,14:46:34,47,14:46:34,20,94
14:46:36,88,14:46:37,20,14:46:37,47,14:46:37,11,94
14:46:39,88,14:46:40,20,14:46:40,47,14:46:40,7,94
14:46:42,88,14:46:43,21,14:46:43,47,14:46:43,15,94
14:46:45,88,14:46:46,21,14:46:46,47,14:46:45,35,94
14:46:48,86,14:46:49,20,14:46:49,47,14:46:49,21,94
14:46:51,0,14:46:52,20,14:46:52,47,14:46:52,26,94
14:46:54,80,14:46:55,20,14:46:55,47,14:46:55,50,94
14:46:57,78,14:46:58,17,14:46:58,47,14:46:58,14,94
14:47:00,78,14:47:01,14,14:47:01,47,14:47:01,20,100
14:47:03,78,14:47:04,14,14:47:04,47,14:47:04,14,100
14:47:06,78,14:47:07,15,14:47:07,47,14:47:07,23,100
14:47:06,78,14:47:16,24,14:47:16,47,14:47:16,52,98
14:47:24,111,14:47:25,23,14:47:25,47,14:47:25,28,98
14:47:27,114,14:47:28,23,14:47:28,47,14:47:28,18,98
14:47:30,117,14:47:31,23,14:47:31,47,14:47:31,20,102
14:47:33,120,14:47:40,24,14:47:39,47,14:47:40,20,102
14:47:42,114,14:47:43,23,14:47:43,47,14:47:43,44,102
14:47:45,117,14:47:52,24,14:47:51,47,14:47:52,67,101
14:47:54,113,14:47:55,24,14:47:55,47,14:47:55,13,101
14:47:57,116,14:47:58,23,14:47:58,47,14:47:58,13,101
14:48:00,119,14:48:01,23,14:48:01,47,14:48:01,100,97
14:48:03,122,14:48:04,22,14:48:03,47,14:48:04,6,97
14:48:06,116,14:48:07,20,14:48:07,47,14:48:07,3,97
14:48:09,110,14:48:10,18,14:48:10,47,14:48:10,2,97
14:48:12,104,14:48:13,17,14:48:13,47,14:48:13,18,97
14:48:15,98,14:48:16,16,14:48:16,47,14:48:16,89,97
14:48:24,113,14:48:25,23,14:48:25,47,14:48:25,30,97
14:48:27,116,14:48:28,23,14:48:28,47,14:48:28,24,97
14:48:30,119,14:48:31,24,14:48:31,47,14:48:31,5,97
14:48:33,122,14:48:34,24,14:48:34,47,14:48:34,70,101
