

	15:10:17: RESPIRATORY RATE: 13 BPM
	15:10:17: BODY VALUE: 3
	15:10:17: DISTANCE: 59 cm
	15:10:18: BODY VALUE: 3
	15:10:18: DISTANCE: 59 cm
	15:10:19: HEART RATE: 81 BPM
	15:10:19: BODY VALUE: 8
	15:10:19: DISTANCE: 59 cm
	15:10:20: RESPIRATORY RATE: 13 BPM
	15:10:20: BODY VALUE: 10
	15:10:20: DISTANCE: 59 cm
	15:10:21: BODY VALUE: 10
	15:10:21: DISTANCE: 59 cm
	15:10:22: HEART RATE: 84 BPM
	15:10:22: BODY VALUE: 6
	15:10:22: DISTANCE: 59 cm
	15:10:23: RESPIRATORY RATE: 14 BPM
	15:10:23: BODY VALUE: 8
	15:10:23: DISTANCE: 59 cm
	15:10:24: BODY VALUE: 17
	15:10:24: DISTANCE: 47 cm
	15:10:25: HEART RATE: 85 BPM
	15:10:25: BODY VALUE: 8
	15:10:25: DISTANCE: 47 cm
	15:10:25: RESPIRATORY RATE: 15 BPM
	15:10:26: STATIONARY
	15:10:26: BODY VALUE: 1
	15:10:26: DISTANCE: 47 cm
	15:10:27: BODY VALUE: 1
	15:10:27: DISTANCE: 71 cm
	15:10:27: HEART RATE: 0 BPM
	15:10:28: BODY VALUE: 1
	15:10:28: DISTANCE: 71 cm
	15:10:29: RESPIRATORY RATE: 15 BPM
	15:10:29: BODY VALUE: 1
	15:10:29: DISTANCE: 71 cm
	15:10:30: BODY VALUE: 1
	15:10:30: DISTANCE: 71 cm
	15:10:31: HEART RATE: 80 BPM
	15:10:31: BODY VALUE: 1
	15:10:31: DISTANCE: 71 cm
	15:10:32: RESPIRATORY RATE: 17 BPM
	15:10:32: BODY VALUE: 1
	15:10:32: DISTANCE: 71 cm
	15:10:33: BODY VALUE: 1
	15:10:33: DISTANCE: 71 cm
	15:10:34: HEART RATE: 80 BPM
	15:10:34: BODY VALUE: 1
	15:10:34: DISTANCE: 71 cm
	15:10:35: RESPIRATORY RATE: 18 BPM
	15:10:35: BODY VALUE: 1
	15:10:35: DISTANCE: 71 cm
	15:10:36: BODY VALUE: 1
	15:10:36: DISTANCE: 71 cm
	15:10:37: HEART RATE: 80 BPM
	15:10:37: BODY VALUE: 1
	15:10:37: DISTANCE: 71 cm
	15:10:38: RESPIRATORY RATE: 17 BPM
	15:10:38: BODY VALUE: 1
	15:10:38: DISTANCE: 71 cm
	15:10:39: BODY VALUE: 1
	15:10:39: DISTANCE: 71 cm
	15:10:40: HEART RATE: 80 BPM
	15:10:40: BODY VALUE: 1
	15:10:40: DISTANCE: 71 cm
	15:10:41: RESPIRATORY RATE: 16 BPM
	15:10:41: BODY VALUE: 1
	15:10:41: DISTANCE: 71 cm
	15:10:42: BODY VALUE: 1
	15:10:42: DISTANCE: 71 cm
	15:10:43: HEART RATE: 80 BPM
	15:10:43: BODY VALUE: 1
	15:10:43: DISTANCE: 71 cm
	15:10:44: RESPIRATORY RATE: 18 BPM
	15:10:44: BODY VALUE: 1
	15:10:44: DISTANCE: 71 cm
	15:10:45: BODY VALUE: 1
	15:10:45: DISTANCE: 71 cm
	15:10:46: HEART RATE: 80 BPM
	15:10:46: BODY VALUE: 1
	15:10:46: DISTANCE: 71 cm
	15:10:47: RESPIRATORY RATE: 0 BPM
	15:10:47: BODY VALUE: 1
	15:10:47: DISTANCE: 71 cm
	15:10:48: BODY VALUE: 1
	15:10:48: DISTANCE: 71 cm
	15:10:49: HEART RATE: 80 BPM
	15:10:49: BODY VALUE: 1
	15:10:49: DISTANCE: 71 cm
	15:10:50: BODY VALUE: 1
	15:10:50: DISTANCE: 71 cm
	15:10:51: BODY VALUE: 1
	15:10:51: DISTANCE: 71 cm
	15:10:52: HEART RATE: 80 BPM
	15:10:52: BODY VALUE: 1
	15:10:52: DISTANCE: 71 cm
	15:10:53: BODY VALUE: 1
	15:10:53: DISTANCE: 71 cm
	15:10:54: BODY VALUE: 1
	15:10:54: DISTANCE: 71 cm
	15:10:55: HEART RATE: 0 BPM
	15:10:55: BODY VALUE: 1
	15:10:55: DISTANCE: 71 cm
	15:10:56: BODY VALUE: 1
	15:10:56: DISTANCE: 71 cm
	15:10:57: BODY VALUE: 1
	15:10:57: DISTANCE: 71 cm
	15:10:58: BODY VALUE: 1
	15:10:58: DISTANCE: 71 cm
	15:10:59: BODY VALUE: 1
	15:10:59: DISTANCE: 71 cm


	15:11:00: BODY VALUE: 1
	15:11:00: DISTANCE: 71 cm
	15:11:01: BODY VALUE: 1
	15:11:01: DISTANCE: 71 cm
	15:11:02: BODY VALUE: 1
	15:11:02: DISTANCE: 71 cm
	15:11:03: BODY VALUE: 1
	15:11:03: DISTANCE: 71 cm
	15:11:04: BODY VALUE: 1
	15:11:04: DISTANCE: 71 cm
	15:11:05: BODY VALUE: 1
	15:11:05: DISTANCE: 71 cm
	15:11:06: BODY VALUE: 1
	15:11:06: DISTANCE: 71 cm
	15:11:07: BODY VALUE: 1
	15:11:07: DISTANCE: 71 cm
	15:11:08: BODY VALUE: 1
	15:11:08: DISTANCE: 71 cm
	15:11:09: BODY VALUE: 1
	15:11:09: DISTANCE: 71 cm
	15:11:10: BODY VALUE: 1
	15:11:10: DISTANCE: 71 cm
	15:11:11: BODY VALUE: 1
	15:11:11: DISTANCE: 71 cm
	15:11:12: BODY VALUE: 1
	15:11:12: DISTANCE: 71 cm
	15:11:13: BODY VALUE: 1
	15:11:13: DISTANCE: 71 cm
	15:11:14: BODY VALUE: 1
	15:11:14: DISTANCE: 71 cm
	15:11:15: BODY VALUE: 1
	15:11:15: DISTANCE: 71 cm
	15:11:16: HEART RATE: 0 BPM
	15:11:16: BODY VALUE: 1
	15:11:16: DISTANCE: 71 cm
	15:11:17: BODY VALUE: 1
	15:11:17: DISTANCE: 71 cm
	15:11:18: BODY VALUE: 1
	15:11:18: DISTANCE: 71 cm
	15:11:19: BODY VALUE: 1
	15:11:19: DISTANCE: 71 cm
	15:11:20: BODY VALUE: 1
	15:11:20: DISTANCE: 71 cm
	15:11:21: BODY VALUE: 1
	15:11:21: DISTANCE: 71 cm
	15:11:22: BODY VALUE: 1
	15:11:22: DISTANCE: 71 cm
	15:11:23: BODY VALUE: 1
	15:11:23: DISTANCE: 71 cm
	15:11:24: BODY VALUE: 1
	15:11:24: DISTANCE: 71 cm
	15:11:25: BODY VALUE: 1
	15:11:25: DISTANCE: 71 cm
	15:11:26: BODY VALUE: 1
	15:11:26: DISTANCE: 71 cm
	15:11:27: BODY VALUE: 1
	15:11:27: DISTANCE: 71 cm
	15:11:28: BODY VALUE: 1
	15:11:28: DISTANCE: 71 cm
	15:11:29: BODY VALUE: 1
	15:11:29: DISTANCE: 71 cm
	15:11:30: BODY VALUE: 1
	15:11:30: DISTANCE: 71 cm
	15:11:31: BODY VALUE: 1
	15:11:31: DISTANCE: 71 cm
	15:11:32: BODY VALUE: 1
	15:11:32: DISTANCE: 71 cm
	15:11:33: BODY VALUE: 1
	15:11:33: DISTANCE: 71 cm
	15:11:34: BODY VALUE: 1
	15:11:34: DISTANCE: 71 cm
	15:11:35: BODY VALUE: 1
	15:11:35: DISTANCE: 71 cm
	15:11:36: BODY VALUE: 1
	15:11:36: DISTANCE: 71 cm
	15:11:37: BODY VALUE: 1
	15:11:37: DISTANCE: 71 cm
	15:11:38: BODY VALUE: 1
	15:11:38: DISTANCE: 71 cm
	15:11:39: BODY VALUE: 1
	15:11:39: DISTANCE: 71 cm
	15:11:40: BODY VALUE: 1
	15:11:40: DISTANCE: 71 cm
	15:11:41: MOVING
	15:11:41: BODY VALUE: 8
	15:11:41: DISTANCE: 71 cm
	15:11:42: STATIONARY
	15:11:42: BODY VALUE: 1
	15:11:42: DISTANCE: 71 cm
	15:11:43: HEART RATE: 0 BPM
	15:11:43: BODY VALUE: 1
	15:11:43: DISTANCE: 71 cm
	15:11:44: BODY VALUE: 1
	15:11:44: DISTANCE: 71 cm
	15:11:45: BODY VALUE: 1
	15:11:45: DISTANCE: 71 cm
	15:11:46: BODY VALUE: 1
	15:11:46: DISTANCE: 71 cm
	15:11:47: BODY VALUE: 1
	15:11:47: DISTANCE: 71 cm
	15:11:48: BODY VALUE: 1
	15:11:48: DISTANCE: 71 cm
	15:11:49: BODY VALUE: 1
	15:11:49: DISTANCE: 71 cm
	15:11:50: BODY VALUE: 1
	15:11:50: DISTANCE: 71 cm
	15:11:51: BODY VALUE: 1
	15:11:51: DISTANCE: 71 cm
	15:11:52: BODY VALUE: 1
	15:11:52: DISTANCE: 71 cm
	15:11:53: BODY VALUE: 1
	15:11:53: DISTANCE: 71 cm
	15:11:54: BODY VALUE: 1
	15:11:54: DISTANCE: 71 cm
	15:11:55: BODY VALUE: 1
	15:11:55: DISTANCE: 71 cm
	15:11:56: BODY VALUE: 1
	15:11:56: DISTANCE: 71 cm
	15:11:57: BODY VALUE: 1
	15:11:57: DISTANCE: 71 cm
	15:11:58: BODY VALUE: 1
	15:11:58: DISTANCE: 71 cm
	15:11:59: BODY VALUE: 1
	15:11:59: DISTANCE: 71 cm


	15:12:00: BODY VALUE: 1
	15:12:00: DISTANCE: 71 cm
	15:12:01: BODY VALUE: 1
	15:12:01: DISTANCE: 71 cm
	15:12:02: BODY VALUE: 1
	15:12:02: DISTANCE: 71 cm
	15:12:03: BODY VALUE: 1
	15:12:03: DISTANCE: 71 cm
	15:12:04: BODY VALUE: 1
	15:12:04: DISTANCE: 71 cm
	15:12:05: BODY VALUE: 1
	15:12:05: DISTANCE: 71 cm
	15:12:06: BODY VALUE: 1
	15:12:06: DISTANCE: 71 cm
	15:12:06: HEART RATE: 0 BPM
	15:12:07: MOVING
	15:12:07: BODY VALUE: 24
	15:12:07: DISTANCE: 71 cm
	15:12:08: BODY VALUE: 41
	15:12:08: DISTANCE: 71 cm
	15:12:09: BODY VALUE: 8
	15:12:09: DISTANCE: 71 cm
	15:12:10: STATIONARY
	15:12:10: BODY VALUE: 1
	15:12:10: DISTANCE: 71 cm
	15:12:11: BODY VALUE: 1
	15:12:11: DISTANCE: 71 cm
	15:12:12: BODY VALUE: 1
	15:12:12: DISTANCE: 71 cm
	15:12:13: BODY VALUE: 1
	15:12:13: DISTANCE: 71 cm
	15:12:14: BODY VALUE: 1
	15:12:14: DISTANCE: 71 cm
	15:12:15: BODY VALUE: 1
	15:12:15: DISTANCE: 71 cm
	15:12:16: BODY VALUE: 1
	15:12:16: DISTANCE: 71 cm
	15:12:17: BODY VALUE: 1
	15:12:17: DISTANCE: 71 cm
	15:12:18: BODY VALUE: 1
	15:12:18: DISTANCE: 71 cm
	15:12:19: BODY VALUE: 1
	15:12:19: DISTANCE: 71 cm
	15:12:20: BODY VALUE: 1
	15:12:20: DISTANCE: 71 cm
	15:12:21: BODY VALUE: 1
	15:12:21: DISTANCE: 71 cm
	15:12:22: BODY VALUE: 1
	15:12:22: DISTANCE: 71 cm
	15:12:23: BODY VALUE: 1
	15:12:23: DISTANCE: 71 cm
	15:12:24: BODY VALUE: 1
	15:12:24: DISTANCE: 71 cm
	15:12:25: BODY VALUE: 1
	15:12:25: DISTANCE: 71 cm
	15:12:26: BODY VALUE: 1
	15:12:26: DISTANCE: 71 cm
	15:12:27: BODY VALUE: 1
	15:12:27: DISTANCE: 71 cm
	15:12:28: BODY VALUE: 1
	15:12:28: DISTANCE: 71 cm
	15:12:29: BODY VALUE: 1
