

	12:48:39: HEART RATE: 124 BPM
	12:48:39: BODY VALUE: 3
	12:48:39: DISTANCE: 23 cm
	12:48:40: RESPIRATORY RATE: 23 BPM
	12:48:40: BODY VALUE: 3
	12:48:40: DISTANCE: 23 cm
	12:48:41: BODY VALUE: 1
	12:48:41: DISTANCE: 23 cm
	12:48:42: HEART RATE: 124 BPM
	12:48:42: STATIONARY
	12:48:42: BODY VALUE: 1
	12:48:42: DISTANCE: 23 cm
	12:48:43: RESPIRATORY RATE: 22 BPM
	12:48:43: MOVING
	12:48:43: BODY VALUE: 3
	12:48:43: DISTANCE: 23 cm
	12:48:44: STATIONARY
	12:48:44: BODY VALUE: 1
	12:48:44: DISTANCE: 23 cm
	12:48:45: HEART RATE: 118 BPM
	12:48:45: BODY VALUE: 2
	12:48:45: DISTANCE: 23 cm
	12:48:46: RESPIRATORY RATE: 22 BPM
	12:48:46: BODY VALUE: 1
	12:48:46: DISTANCE: 23 cm
	12:48:47: BODY VALUE: 2
	12:48:47: DISTANCE: 23 cm
	12:48:48: HEART RATE: 112 BPM
	12:48:48: MOVING
	12:48:48: BODY VALUE: 16
	12:48:48: DISTANCE: 23 cm
	12:48:49: RESPIRATORY RATE: 19 BPM
	12:48:49: BODY VALUE: 15
	12:48:49: DISTANCE: 23 cm
	12:48:50: BODY VALUE: 7
	12:48:50: DISTANCE: 23 cm
	12:48:51: HEART RATE: 106 BPM
	12:48:51: BODY VALUE: 23
	12:48:51: DISTANCE: 71 cm
	12:48:51: RESPIRATORY RATE: 16 BPM
	12:48:52: BODY VALUE: 10
	12:48:52: DISTANCE: 71 cm
	12:48:53: STATIONARY
	12:48:53: BODY VALUE: 1
	12:48:53: DISTANCE: 71 cm
	12:48:54: BODY VALUE: 1
	12:48:54: DISTANCE: 71 cm
	12:48:55: BODY VALUE: 1
	12:48:55: DISTANCE: 71 cm
	12:48:56: BODY VALUE: 1
	12:48:56: DISTANCE: 71 cm
	12:48:57: HEART RATE: 110 BPM
	12:48:57: BODY VALUE: 1
	12:48:57: DISTANCE: 71 cm
	12:48:58: RESPIRATORY RATE: 23 BPM
	12:48:58: BODY VALUE: 1
	12:48:58: DISTANCE: 71 cm
	12:48:59: BODY VALUE: 1
	12:48:59: DISTANCE: 71 cm


	12:49:00: HEART RATE: 113 BPM
	12:49:00: MOVING
	12:49:00: BODY VALUE: 1
	12:49:00: DISTANCE: 71 cm
	12:49:01: RESPIRATORY RATE: 24 BPM
	12:49:01: STATIONARY
	12:49:01: BODY VALUE: 1
	12:49:01: DISTANCE: 71 cm
	12:49:02: BODY VALUE: 1
	12:49:02: DISTANCE: 71 cm
	12:49:03: HEART RATE: 116 BPM
	12:49:03: BODY VALUE: 1
	12:49:03: DISTANCE: 71 cm
	12:49:04: RESPIRATORY RATE: 23 BPM
	12:49:04: BODY VALUE: 1
	12:49:04: DISTANCE: 71 cm
	12:49:05: BODY VALUE: 1
	12:49:05: DISTANCE: 71 cm
	12:49:06: HEART RATE: 119 BPM
	12:49:06: BODY VALUE: 1
	12:49:06: DISTANCE: 71 cm
	12:49:07: RESPIRATORY RATE: 24 BPM
	12:49:07: BODY VALUE: 1
	12:49:07: DISTANCE: 71 cm
	12:49:08: BODY VALUE: 1
	12:49:08: DISTANCE: 71 cm
	12:49:09: HEART RATE: 119 BPM
	12:49:09: BODY VALUE: 1
	12:49:09: DISTANCE: 71 cm
	12:49:10: RESPIRATORY RATE: 0 BPM
	12:49:10: BODY VALUE: 1
	12:49:10: DISTANCE: 71 cm
	12:49:11: BODY VALUE: 1
	12:49:11: DISTANCE: 71 cm
	12:49:12: HEART RATE: 119 BPM
	12:49:12: BODY VALUE: 1
	12:49:12: DISTANCE: 71 cm
	12:49:13: BODY VALUE: 1
	12:49:13: DISTANCE: 71 cm
	12:49:14: BODY VALUE: 1
	12:49:14: DISTANCE: 71 cm
	12:49:15: HEART RATE: 119 BPM
	12:49:15: BODY VALUE: 1
	12:49:15: DISTANCE: 71 cm
	12:49:16: BODY VALUE: 1
	12:49:16: DISTANCE: 71 cm
	12:49:17: BODY VALUE: 1
	12:49:17: DISTANCE: 71 cm
	12:49:18: HEART RATE: 0 BPM
	12:49:18: BODY VALUE: 1
	12:49:18: DISTANCE: 71 cm
	12:49:19: BODY VALUE: 1
	12:49:19: DISTANCE: 71 cm
	12:49:20: BODY VALUE: 1
	12:49:20: DISTANCE: 71 cm
	12:49:21: BODY VALUE: 1
	12:49:21: DISTANCE: 71 cm
	12:49:22: BODY VALUE: 1
